830 1 4 400 3056 -122 0 7 1230 1660 0 0 2 1820 2 98107 47 1948
1300 1 5 880 10318 -122 0 8 2180 3540 0 2 1 14135 3 98033 47 1947
1110 2 4 1110 9106 -122 0 8 2220 2220 0 0 1 8872 4 98006 47 1961
1730 2 3 0 7920 -122 0 7 1730 1550 0 0 1 8400 4 98001 47 1962
1990 2 4 0 19210 -122 0 8 1990 2400 0 0 1 21312 4 98058 47 1968
1210 2 5 330 7416 -122 0 7 1540 1540 0 0 1 6760 3 98034 47 1980
1100 1 4 0 7200 -122 0 6 1100 1390 0 0 1 7200 2 98058 47 1944
820 1 4 820 2342 -122 0 7 1640 1420 0 0 1 1480 4 98105 47 1912
2590 3 3 0 6800 -122 0 8 2590 2550 0 0 2 7213 4 98001 47 2001
1450 2 4 0 7701 -122 0 7 1450 1910 0 0 2 9333 3 98003 47 1972
1180 2 4 0 7793 -122 0 7 1180 1720 0 0 1 7793 3 98031 47 1992
1220 2 3 600 7650 -122 0 7 1820 1840 0 0 1 7575 4 98058 47 1975
2360 2 4 0 11362 -122 0 10 2360 2850 0 0 2 11523 4 98040 47 1968
1120 1 4 0 7302 -122 0 7 1120 1340 0 0 1 7250 3 98034 47 1972
1646 2 3 0 9161 -122 0 7 1646 1975 0 0 2 7364 3 98038 47 1994
4210 3 3 0 13591 -121 0 10 4210 3950 0 3 2 14599 5 98065 47 2004
1620 3 4 860 14100 -122 0 8 2480 1260 0 0 1 45302 3 98077 47 1976
1310 1 3 280 7200 -122 0 8 1590 2080 0 2 1 7080 3 98136 47 1952
1650 2 5 480 2719 -122 0 7 2130 1330 0 0 1 2620 4 98103 47 1919
1650 1 4 0 7350 -122 0 7 1650 1560 0 0 1 7965 3 98034 47 1967
2250 2 4 840 62829 -122 0 10 3090 1860 0 0 1 47044 2 98058 47 1979
1700 2 3 480 4000 -122 0 8 2180 2180 0 0 2 4000 4 98118 47 2002
1040 1 3 760 5625 -122 0 7 1800 1320 0 0 1 5750 3 98117 47 1947
3720 2 3 0 35000 -122 0 10 3720 3720 0 0 2 35000 4 98072 47 1983
1100 1 3 0 8470 -122 0 6 1100 1120 0 0 1 8560 3 98023 47 1961
1530 1 3 0 8125 -122 0 7 1530 1480 0 0 1 9362 3 98038 47 1987
3010 2 3 0 5176 -122 0 9 3010 2890 0 0 2 6100 4 98052 47 2005
3500 3 3 0 7833 -121 0 10 3500 3510 0 0 2 9473 3 98075 47 2008
3100 3 3 0 5250 -121 0 7 3100 2460 0 0 2 5250 5 98065 47 2006
1170 1 4 830 7531 -122 0 7 2000 1940 0 0 1 6778 4 98198 47 1962
1510 1 3 780 8109 -122 1987 7 2290 1900 0 0 1 10372 4 98033 47 1965
1510 2 3 890 9964 -122 0 7 2400 2030 0 0 1 10070 4 98034 47 1967
1850 2 3 0 6367 -122 0 8 1850 2400 0 0 2 4957 3 98092 47 1999
2340 3 3 1340 8515 -122 0 9 3680 2280 0 0 2 7650 3 98074 47 1988
1060 1 3 0 7912 -122 0 7 1060 1320 0 0 1 7473 3 98198 47 1959
1060 1 3 0 7912 -122 0 7 1060 1320 0 0 1 7473 3 98198 47 1959
1610 1 3 0 5701 -122 1973 7 1610 1200 0 0 1 5500 3 98103 47 1903
1630 1 4 700 4000 -122 0 7 2330 1600 0 0 1 6000 3 98126 47 1940
1060 1 3 150 4800 -122 0 8 1210 1380 0 0 1 4800 2 98108 47 1950
980 1 3 550 5203 -122 0 7 1530 1100 0 0 1 8890 4 98106 47 1925
1360 2 4 910 10120 -122 0 7 2270 2500 0 0 1 12000 4 98072 47 1979
2590 2 4 0 6380 -122 0 10 2590 2530 0 2 2 7220 4 98199 47 1930
1850 1 4 0 12752 -122 0 8 1850 3030 0 0 1 10572 3 98004 47 1953
1500 1 4 0 15100 -122 0 6 1500 1270 0 0 1 14750 3 98168 47 1933
4740 3 3 0 42387 -122 0 11 4740 4800 0 0 2 49091 4 98053 47 1990
1160 1 5 550 5608 -122 0 7 1710 1530 0 1 1 4189 2 98136 47 1951
1920 2 4 0 7598 -122 0 8 1920 2220 0 0 1 7598 3 98177 47 1972
1150 1 3 0 8139 -122 0 7 1150 1300 0 0 1 8138 2 98155 47 1954
2320 2 3 0 4356 -122 0 8 2320 2250 0 0 2 4721 3 98075 47 2004
1420 1 3 0 6180 -122 0 7 1420 1420 0 0 1 6000 4 98115 47 1950
1210 1 3 340 15360 -121 0 7 1550 1630 0 0 1 12956 3 98045 47 1988
1470 2 3 1450 6825 -122 2006 8 2920 3210 0 3 1 7200 4 98144 47 1921
830 1 5 790 5000 -122 0 7 1620 1580 0 0 1 4200 3 98115 47 1945
2300 2 4 0 11740 -122 1985 9 2300 2720 0 0 1 24773 6 98040 47 1950
1070 1 3 0 2374 -122 0 7 1070 1390 0 0 1 7140 3 98118 47 1989
1790 1 3 0 8128 -121 1995 7 1790 1660 0 0 1 7123 3 98019 47 1913
1510 1 4 0 2182 -122 0 8 1510 1510 0 0 2 1962 2 98007 47 1985
1340 1 3 0 5800 -122 0 7 1340 1900 0 2 1 5800 4 98116 47 1914
3350 2 3 0 39683 -122 0 10 3350 3350 0 0 2 46748 4 98010 47 2004
1910 2 4 590 5099 -122 0 10 2500 2480 0 0 2 7746 3 98112 47 1993
1510 2 2 840 10140 -122 0 7 2350 2350 0 1 1 10664 4 98040 47 1952
2550 2 3 0 11036 -122 0 9 2550 2550 0 0 2 12918 4 98006 47 1987
1320 1 4 0 10183 -122 0 7 1320 1680 0 0 1 10454 3 98002 47 1968
610 2 4 660 5000 -122 0 6 1270 1370 0 0 1 3881 2 98105 47 1926
1980 2 4 1500 65775 -122 0 8 3480 2610 0 0 1 74052 5 98027 47 1972
2820 2 3 0 8488 -122 0 8 2820 2290 0 0 2 11625 3 98092 47 1986
1220 2 5 890 7683 -122 0 6 2110 1350 0 0 1 6900 3 98178 47 1955
1100 1 3 0 8447 -122 0 7 1100 1700 0 0 1 7224 3 98032 47 1981
1540 3 4 380 4000 -122 0 8 1920 1660 0 0 1 4000 4 98116 47 1931
1230 2 3 660 11360 -121 0 7 1890 1390 0 0 1 12236 4 98045 47 1978
1530 2 3 1000 43548 -121 0 8 2530 1730 0 0 2 43733 3 98045 47 1991
2550 2 3 0 5151 -122 0 7 2550 2550 0 0 2 4630 4 98075 47 2005
1550 1 4 0 5000 -122 0 6 1550 1590 0 0 1 4160 3 98118 47 1926
1760 2 3 0 6600 -122 0 7 1760 2590 0 0 1 6600 3 98030 47 1998
1270 2 3 0 3600 -122 0 7 1270 1660 0 0 1 3600 3 98122 47 1963
830 2 3 420 3001 -122 0 7 1250 1520 0 0 2 1655 3 98136 47 2006
1620 1 4 0 9450 -122 0 8 1620 2040 0 0 1 8438 3 98125 47 1961
710 1 3 0 6720 -122 0 6 710 740 0 0 1 6322 2 98126 47 1942
1070 1 3 0 7200 -122 0 7 1070 1480 0 0 1 7200 3 98010 47 1994
1160 2 4 1160 8690 -122 0 8 2320 1970 0 0 1 8760 4 98032 47 1966
5450 3 5 0 35716 -122 0 9 5450 2800 0 0 1 37058 4 98042 47 1984
1670 2 3 0 7210 -122 0 8 1670 1910 0 0 2 5116 4 98155 47 1999
3010 2 3 0 120675 -121 0 10 3010 1580 0 2 2 206910 3 98045 47 2001
1340 1 3 0 9600 -122 0 6 1340 1980 0 0 1 7380 2 98055 47 1940
790 1 3 0 4200 -122 0 7 790 1700 0 2 1 4000 2 98112 47 1908
2790 3 3 610 4000 -122 0 10 3400 2030 0 0 2 3850 4 98112 47 2008
1530 1 4 0 6350 -122 0 7 1530 2640 0 0 1 6350 2 98112 47 1923
930 1 3 0 8075 -122 0 6 930 1300 0 0 1 7129 1 98133 47 1948
1010 1 3 530 8250 -122 0 7 1540 1600 0 0 1 9800 3 98058 47 1973
1990 2 3 0 28353 -122 0 9 1990 2310 0 0 2 29078 4 98074 47 1984
2300 1 3 0 34798 -122 0 9 2300 2600 0 0 1 35722 3 98072 47 1984
1220 1 3 0 6000 -122 0 7 1220 1660 0 0 1 6000 3 98055 47 1968
1190 1 4 1190 6554 -122 0 8 2380 2350 0 2 1 5650 3 98118 47 1956
1010 2 5 1010 7275 -122 0 7 2020 1620 0 0 1 7200 4 98034 47 1968
1890 2 3 0 9488 -122 0 8 1890 1580 0 0 1 9646 3 98168 47 1966
1330 1 3 0 2735 -122 0 7 1330 1470 0 0 1 4903 2 98052 47 1985
1190 1 4 300 10150 -122 0 7 1490 1840 0 0 1 9844 3 98155 47 1959
2550 3 3 1000 9600 -122 0 9 3550 2030 0 0 2 9600 5 98118 47 1998
1020 1 4 1020 8270 -122 0 7 2040 1950 0 2 1 8996 5 98008 47 1962
2380 2 4 0 10700 -122 0 9 2380 2900 0 0 1 12573 4 98005 47 1963
1450 2 3 330 7974 -122 0 8 1780 1950 0 0 1 9969 3 98034 47 1985
1650 2 3 0 1875 -122 0 7 1650 1460 0 0 2 2807 3 98055 47 2004
1510 1 3 0 46609 -122 0 7 1510 1330 0 0 1 142803 3 98001 47 1974
1100 1 4 0 6240 -122 0 7 1100 1250 0 0 1 6240 2 98199 47 1941
2190 1 4 0 14592 -122 0 8 2190 3110 0 0 2 12626 3 98042 47 1978
1040 1 3 720 3750 -122 0 6 1760 1380 0 0 1 2275 2 98116 47 1912
1330 1 3 470 8664 -122 0 7 1800 1780 0 0 1 8786 4 98146 47 1966
1860 2 4 140 6380 -122 0 6 2000 1600 0 0 2 6380 4 98115 47 1949
990 1 5 0 10723 -122 0 7 990 1460 0 0 1 10723 3 98059 47 1960
1480 1 3 0 9660 -122 0 7 1480 1990 0 0 1 9660 2 98188 47 1949
1200 1 5 0 9488 -122 0 7 1200 1200 0 0 1 9488 2 98168 47 1941
3000 2 3 0 213008 -121 0 8 3000 2330 0 2 2 204732 1 98014 47 1979
3504 2 3 0 5231 -122 0 7 3504 2790 0 0 2 6000 4 98001 47 2006
1300 1 3 0 9326 -122 0 7 1300 2040 0 0 1 12240 3 98028 47 1963
1330 2 3 0 10419 -122 2004 7 1330 1770 0 0 1 9188 4 98198 47 1928
1120 1 4 730 5040 -122 0 7 1850 1610 0 0 1 6480 4 98108 47 1958
2240 2 3 0 9410 -122 0 9 2240 2240 0 0 2 9701 4 98023 47 1989
1040 3 3 220 7715 -122 0 7 1260 1780 0 0 2 1251 3 98144 47 2003
1880 5 3 920 2580 -122 0 8 2800 1800 0 0 2 2580 8 98122 47 1997
1820 1 4 0 10018 -122 0 7 1820 1440 0 0 1 14319 4 98059 47 1969
1730 2 3 0 16994 -122 0 8 1730 2340 1 4 3 4102 3 98074 47 1996
3350 2 4 0 35604 -122 0 9 3350 2620 0 0 2 35298 4 98053 47 1985
2840 2 4 530 6550 -122 2001 8 3370 1500 0 2 2 6550 3 98126 47 1912
1240 1 5 0 3600 -122 0 7 1240 1660 0 0 1 3600 3 98116 47 1926
2340 2 4 0 10507 -122 0 6 2340 990 0 0 1 10507 4 98030 47 1959
940 2 3 940 5150 -122 2000 7 1880 1350 0 0 1 4179 5 98118 47 1952
1010 2 3 800 2159 -122 0 7 1810 1810 0 0 1 2159 3 98109 47 1922
1200 1 4 1140 4800 -122 0 6 2340 860 0 0 1 5668 3 98106 47 1941
2820 1 3 0 1627 -122 0 7 2820 1470 0 0 2 4000 4 98103 47 1911
1020 1 3 0 7650 -122 0 7 1020 1440 0 0 1 7650 3 98133 47 1940
1290 2 4 800 7983 -122 0 7 2090 1820 0 0 1 10120 3 98058 47 1979
1830 2 4 0 7212 -122 0 7 1830 1870 0 0 2 8734 4 98030 47 1991
2480 2 3 500 5000 -122 0 7 2980 1470 0 0 1 5000 6 98103 47 1916
1600 1 4 0 9918 -122 0 7 1600 1540 0 0 1 9289 4 98002 47 1959
3140 3 5 1300 8505 -122 0 10 4440 3990 0 3 2 8125 4 98144 47 1922
1200 1 3 0 8985 -122 0 7 1200 1210 0 0 1 8514 3 98022 47 1959
1230 1 4 0 5000 -122 0 7 1230 1310 0 0 1 4500 3 98118 47 1913
1750 3 3 1180 5500 -122 0 7 2930 1400 0 0 1 5500 5 98118 47 1951
1930 2 3 440 37452 -122 0 8 2370 2900 0 0 1 38639 3 98077 47 1978
3040 2 3 0 17511 -122 0 9 3040 2320 0 0 2 7000 4 98040 47 2001
1060 1 3 550 11479 -122 0 7 1610 1540 0 0 1 13500 3 98155 47 1970
1390 2 3 960 10450 -122 0 8 2350 2250 0 0 1 10450 3 98028 47 1977
2000 1 4 0 14733 -122 0 8 2000 2620 0 0 1 14733 3 98005 47 1958
2570 3 3 960 15181 -122 0 10 3530 3170 0 1 2 14406 4 98034 47 1987
2220 2 3 0 10232 -122 0 8 2220 2420 0 0 2 9800 3 98155 47 1987
2000 1 4 0 9555 -122 0 6 2000 1440 0 0 1 9416 3 98033 47 1961
1210 1 5 0 185565 -122 0 7 1210 2020 0 0 1 131115 2 98070 47 1950
1140 2 3 0 1189 -122 0 8 1140 1220 0 0 3 1181 2 98107 47 2007
2440 2 3 0 11429 -122 0 8 2440 2480 0 0 2 28405 4 98028 47 2002
1560 2 3 0 7950 -122 0 6 1560 1120 0 0 1 7352 3 98001 47 1992
3210 2 3 0 18901 -122 0 10 3210 3330 0 0 2 18901 4 98077 47 1993
930 1 3 0 3488 -122 0 7 930 1370 0 0 1 2600 2 98034 47 1981
1782 2 3 0 1744 -122 0 7 1782 1550 0 0 3 1577 3 98125 47 2000
1740 1 4 0 54685 -121 0 7 1740 1576 0 0 1 46580 3 98010 47 1980
1890 1 3 1800 44131 -122 0 9 3690 2680 0 0 1 36036 5 98042 47 1985
2930 2 3 0 33976 -122 0 9 2930 2930 0 0 2 18199 4 98075 47 1998
1230 1 3 0 8316 -122 0 7 1230 1490 0 0 1 8316 4 98034 47 1963
2000 2 3 0 7000 -122 1986 7 2000 1840 0 0 2 7000 3 98136 47 1916
1160 2 3 360 7930 -122 0 7 1520 1530 0 0 1 7930 3 98038 47 1988
1040 1 4 0 4800 -122 1980 7 1040 2250 0 0 1 3600 2 98112 47 1919
1120 1 3 0 5304 -122 2014 6 1120 1150 0 0 1 5427 4 98042 47 1969
3020 1 3 0 209959 -122 0 8 3020 1890 0 0 2 360241 3 98092 47 1992
1820 2 3 0 8437 -122 0 8 1820 1850 0 0 2 8446 3 98034 47 1978
1370 1 3 0 8702 -122 0 7 1370 1768 0 0 1 56628 3 98003 47 1942
2290 3 5 840 4500 -122 0 9 3130 2920 0 0 2 2646 4 98102 47 1906
1290 1 3 350 8955 -122 0 7 1640 1640 0 0 1 8301 3 98155 47 1958
2650 2 3 0 8688 -122 0 9 2650 2730 0 0 2 9301 4 98001 47 2001
2850 2 3 0 7500 -121 0 9 2850 2820 0 0 2 6809 4 98019 47 2003
1220 2 4 600 16300 -122 0 7 1820 1870 0 0 1 16300 3 98166 47 1955
1180 1 4 0 7370 -122 0 7 1180 1180 0 0 1 7000 3 98023 47 1977
1640 2 5 240 9840 -122 0 7 1880 1510 0 0 1 14350 6 98133 47 1955
1280 1 4 0 11704 -122 0 7 1280 1680 0 0 1 12776 3 98031 47 1977
2370 3 3 750 6000 -122 0 9 3120 2520 0 0 2 5000 4 98115 47 2005
2470 2 3 0 4993 -122 0 8 2470 2500 0 0 2 4948 3 98038 47 2003
1700 1 4 0 4180 -122 0 8 1700 1610 0 0 1 4400 3 98122 47 1906
590 2 4 590 4000 -122 0 6 1180 1350 0 1 1 3200 2 98136 47 1945
1400 2 3 1400 8716 -122 0 7 2800 2290 0 0 1 10490 6 98177 47 1968
1300 1 4 0 425581 -122 0 6 1300 2560 0 3 1 1651359 4 98022 47 1920
1970 3 5 1070 12390 -122 0 9 3040 3180 0 0 1 9601 5 98040 47 1968
1630 2 3 0 8850 -122 0 8 1630 1700 0 0 2 11592 3 98011 47 1987
1340 1 5 0 9350 -122 0 7 1340 1310 0 0 1 9339 3 98056 47 1960
1430 1 4 400 51400 -122 0 7 1830 1320 0 0 1 51836 3 98059 47 1966
1240 1 5 0 10800 -122 0 7 1240 1810 0 0 1 10800 3 98056 47 1959
1540 2 3 960 36900 -122 0 7 2500 1960 0 0 1 36900 4 98038 47 1972
1760 1 4 0 7500 -122 0 8 1760 2000 0 0 1 7482 3 98023 47 1966
2210 2 3 450 11355 -122 0 9 2660 2660 0 0 1 16677 3 98038 47 1990
2060 1 3 0 8549 -122 0 6 2060 2190 0 0 1 15837 3 98055 47 1903
1760 2 5 780 5289 -122 0 8 2540 2000 0 0 2 3832 5 98117 47 1929
3720 4 3 1110 11017 -122 0 10 4830 2180 0 0 2 11466 5 98040 47 2014
700 1 4 700 6000 -122 0 7 1400 1030 0 0 1 6000 3 98108 47 1919
4280 3 4 0 16351 -122 0 11 4280 3420 0 0 2 20296 4 98004 47 1984
1450 2 5 780 10240 -122 0 7 2230 1960 0 0 1 10414 4 98075 47 1974
680 1 1 0 3621 -122 1992 6 680 1010 0 4 1 1638 1 98116 47 1910
2340 2 3 0 4000 -122 0 8 2340 1730 0 0 2 3784 4 98106 47 2008
2070 2 3 0 13860 -122 0 7 2070 1550 0 0 2 14196 3 98059 47 1989
910 2 4 1000 4800 -122 0 6 1910 1060 0 0 1 4225 4 98001 47 1919
950 1 5 0 5120 -122 0 6 950 2130 0 0 1 4250 3 98122 47 1948
1510 2 5 1400 216928 -122 0 7 2910 3210 0 0 1 53898 5 98077 47 1979
2930 2 3 0 35230 -122 0 9 2930 3720 0 2 2 33981 3 98059 47 2000
2610 2 4 0 7852 -122 0 8 2610 2390 0 0 2 8967 4 98042 47 1990
3880 3 3 0 4793 -122 0 7 3880 2160 0 0 2 7180 5 98056 47 2004
2000 2 4 1320 43129 -122 0 8 3320 3230 0 0 2 53392 4 98027 47 1986
1940 1 3 0 4800 -122 0 8 1940 1750 0 0 2 4800 5 98103 47 1905
2510 2 3 0 11000 -122 0 9 2510 2440 0 0 2 9800 4 98072 47 1978
2660 2 3 0 5608 -121 0 9 2660 3010 0 0 2 5608 4 98029 47 2003
1710 2 5 0 63823 -121 0 7 1710 1700 0 2 1 134489 3 98022 47 1952
1320 1 3 0 4560 -122 1971 6 1320 1420 0 1 1 4520 2 98116 47 1912
960 1 3 0 8199 -122 0 6 960 1160 0 0 1 8153 2 98155 47 1947
1190 2 5 600 9131 -122 0 7 1790 1790 0 0 1 11542 3 98059 47 1969
810 1 3 140 3780 -122 0 6 950 1510 0 0 1 3060 2 98105 47 1925
2940 3 3 0 5320 -122 2003 7 2940 1530 0 0 2 5054 6 98146 47 1942
670 2 3 260 2343 -122 0 7 930 1780 0 0 1 1662 2 98199 47 2002
4570 2 3 0 11576 -122 0 12 4570 3860 0 0 2 10615 3 98027 47 1991
1570 2 4 800 9500 -122 0 8 2370 2120 0 3 1 9000 3 98146 47 1952
3430 2 3 0 12045 -122 0 10 3430 3430 0 0 2 15119 5 98075 47 1998
3540 3 3 0 5655 -122 0 10 3540 3310 0 0 2 4750 4 98055 47 2003
2240 2 3 0 9314 -122 0 9 2240 2240 0 0 2 9314 3 98074 47 1984
1700 2 3 1010 10052 -122 0 8 2710 2390 0 0 1 12138 4 98155 47 1968
2660 2 3 0 6653 -122 0 8 2660 1840 0 0 2 4975 3 98118 47 2014
1540 2 4 1000 5182 -122 0 8 2540 2510 0 0 1 5022 5 98108 47 1955
2210 2 4 0 7903 -122 0 8 2210 1960 0 0 2 7665 4 98006 47 1968
2860 4 3 710 10000 -122 0 10 3570 2230 0 0 2 8250 4 98040 47 2015
3450 2 3 0 35250 -122 0 9 3450 2820 0 0 2 33460 4 98077 47 1997
2330 1 4 0 9630 -122 0 8 2330 2180 0 0 1 8364 4 98058 47 1968
1550 2 3 140 3250 -122 0 7 1690 1620 0 0 1 3250 4 98103 47 1901
1030 1 4 0 8414 -122 0 7 1030 1750 0 0 1 8414 3 98155 47 1967
2220 2 3 340 4000 -122 0 8 2560 2740 0 2 1 5618 5 98109 47 1923
1950 2 3 0 6000 -122 0 7 1950 1170 0 0 2 3000 4 98178 47 2002
3670 2 4 700 22863 -122 1994 10 4370 2980 0 3 2 22863 4 98033 47 1907
2350 2 3 0 4000 -122 0 7 2350 1120 0 0 2 3904 4 98106 47 1999
1880 2 4 1280 7560 -122 0 7 3160 2070 0 0 1 7210 4 98034 47 1969
2430 2 3 0 8090 -122 0 8 2430 2260 0 0 2 9103 4 98023 47 1990
1340 1 3 0 128066 -121 0 5 1340 1800 0 0 1 306848 3 98019 47 1953
1010 1 3 0 10318 -121 0 6 1010 1180 0 0 1 10168 3 98014 47 1979
1330 2 3 440 8710 -122 0 8 1770 1910 0 0 1 8755 3 98058 47 1981
1210 2 3 0 5765 -122 0 7 1210 1210 0 0 1 7136 3 98031 47 2003
1750 3 3 1580 12798 -122 0 9 3330 3340 0 2 1 17533 4 98033 47 1969
1060 1 4 180 5400 -122 0 7 1240 1429 0 0 1 5400 3 98133 47 1940
1150 1 4 100 4400 -122 0 7 1250 1900 0 0 1 4620 3 98103 47 1900
2960 2 3 0 35104 -122 0 10 2960 3900 0 0 2 41656 4 98072 47 1985
840 1 3 0 11876 -122 0 6 840 1010 0 0 1 12252 2 98010 47 1994
1200 1 3 330 8028 -122 0 7 1530 1530 0 0 1 8028 3 98177 47 1967
3750 3 3 0 12835 -122 0 10 3750 2930 0 0 2 11025 4 98074 47 1976
1240 2 4 910 7875 -122 0 7 2150 2050 0 0 1 8250 4 98023 47 1978
1560 3 3 0 4080 -122 0 7 1560 1370 0 0 1 4080 4 98126 47 1916
1410 1 3 630 4400 -122 0 7 2040 1360 0 0 1 5775 3 98199 47 1958
860 1 3 0 5000 -122 1945 6 860 1220 0 0 1 5000 2 98146 47 1915
1720 1 4 0 7616 -122 0 7 1720 1590 0 0 1 7119 3 98155 47 1952
2090 2 3 0 7946 -122 0 7 2090 1890 0 0 2 8941 4 98058 47 1975
2130 2 4 0 10050 -122 0 8 2130 3380 0 0 2 10650 4 98006 47 1977
1300 1 4 0 11867 -121 0 6 1300 820 0 0 1 11867 2 98010 47 1975
1220 1 3 0 17818 -122 0 6 1220 1510 0 0 1 15600 2 98001 47 1972
1520 3 3 900 3800 -122 0 7 2420 1090 0 0 1 4800 4 98119 47 1919
1870 2 3 1070 71002 -121 0 9 2940 2940 0 2 2 156988 4 98014 47 1996
2610 2 3 0 8458 -122 0 9 2610 2610 0 0 2 7567 3 98052 47 1997
980 2 5 900 14350 -122 0 6 1880 1670 0 0 1 7500 4 98178 47 1946
1710 2 3 620 7500 -122 0 7 2330 2060 0 0 1 6703 4 98177 47 1983
2060 2 3 140 3175 -122 0 7 2200 1660 0 0 2 3141 4 98144 47 1994
1720 2 3 0 7988 -122 0 7 1720 1750 0 0 1 7560 4 98001 47 1959
2250 2 3 0 13390 -122 0 9 2250 2440 0 0 2 10171 3 98006 47 1987
1640 1 5 0 4816 -122 0 6 1640 1590 0 0 1 6305 4 98118 47 1907
4130 3 3 0 11431 -122 0 11 4130 3720 0 0 2 11444 4 98059 47 2001
2600 2 3 0 4800 -122 0 7 2600 2180 0 0 2 3839 5 98058 47 2005
1920 1 3 0 8840 -122 0 8 1920 2020 0 0 1 7973 4 98178 47 1955
2060 2 4 0 7000 -122 0 9 2060 2110 0 0 1 7000 3 98029 47 1988
5710 4 3 0 23847 -122 0 11 5710 4060 0 0 2 24663 4 98092 47 2007
2720 3 3 0 173804 -122 2007 8 2720 2140 0 0 2 183823 4 98053 47 1975
1090 1 3 400 7330 -122 0 7 1490 1420 0 0 1 7275 3 98034 47 1974
1340 2 5 1020 9005 -122 0 7 2360 1520 0 0 1 9005 3 98133 47 1929
1940 1 3 0 8875 -122 0 7 1940 1380 0 0 1 8875 5 98188 47 1957
2570 2 3 0 9600 -122 0 8 2570 1950 0 0 2 9503 4 98011 47 1980
1160 1 3 0 15640 -122 0 7 1160 1800 0 0 1 36831 3 98028 47 1938
2660 2 3 0 206736 -121 0 8 2660 2660 0 0 1 206480 3 98024 47 1989
1260 2 3 0 3023 -121 0 7 1260 1630 0 0 2 3000 3 98029 47 2003
1310 2 3 470 6120 -122 0 8 1780 1780 0 0 1 6120 4 98115 47 1951
3180 2 3 0 6029 -122 0 10 3180 3180 0 0 2 6105 4 98112 47 1905
3380 2 3 0 20075 -122 0 10 3380 3390 0 0 2 27589 4 98004 47 1966
1890 2 3 800 15030 -122 0 9 2690 2670 0 0 2 15000 4 98074 47 1978
1180 1 4 0 7200 -122 0 6 1180 1070 0 0 1 6552 2 98133 47 1949
1160 1 4 500 10541 -122 0 7 1660 1320 0 0 1 11783 3 98077 47 1978
2260 2 3 0 6300 -121 0 7 2260 2300 0 0 2 6300 4 98019 47 2001
1390 1 3 520 5900 -122 0 8 1910 1820 0 0 1 5428 5 98136 47 1954
1430 2 3 1000 8960 -122 0 7 2430 2430 0 0 1 8960 4 98178 47 1960
770 2 4 530 5000 -122 0 7 1300 1160 0 0 1 2500 2 98117 47 1926
910 1 3 150 4750 -122 0 7 1060 1480 0 0 1 4650 3 98116 47 1950
2200 2 3 0 8000 -122 0 8 2200 2170 0 0 2 8000 3 98055 47 1981
1040 1 5 680 6100 -122 0 7 1720 1570 0 0 1 3050 4 98116 47 1929
1180 1 4 1180 7670 -122 0 7 2360 1880 0 0 1 8290 3 98115 47 1950
820 1 3 0 4236 -122 0 6 820 1550 0 1 1 4234 2 98136 47 1951
1030 1 3 0 4200 -122 0 7 1030 1400 0 0 1 4400 2 98117 47 1924
1730 1 4 300 11107 -122 0 9 2030 2320 0 4 2 5688 4 98146 47 1939
1950 3 4 750 8114 -122 0 6 2700 2160 0 2 1 11675 5 98133 47 1948
1100 1 3 0 7350 -122 0 6 1100 1230 0 0 1 7600 2 98198 47 1980
2350 3 4 1270 5174 -122 0 11 3620 2550 0 3 2 5131 4 98119 47 1927
1340 1 3 0 8000 -122 0 7 1340 1690 0 0 1 8000 3 98038 47 1980
1040 1 3 750 12000 -122 0 7 1790 1840 0 0 1 12000 3 98198 47 1960
2030 2 4 1800 9875 -122 0 9 3830 3460 0 4 1 13800 4 98006 47 1969
1080 1 4 500 7470 -122 0 7 1580 1580 0 0 1 7200 3 98092 47 1976
1700 1 4 320 7200 -122 0 7 2020 2020 0 3 1 7200 2 98146 47 1947
3330 2 3 0 9755 -122 0 10 3330 3360 0 0 2 9557 4 98006 47 1995
1610 2 5 1000 3900 -122 0 7 2610 1820 0 0 1 3500 4 98115 47 1927
1760 2 4 850 10376 -122 0 8 2610 2550 0 0 1 8760 4 98040 47 1978
1740 2 3 0 1308 -122 0 8 1740 1740 0 2 3 1280 3 98116 47 2008
1840 2 3 0 8580 -122 0 8 1840 2190 0 0 1 8580 3 98058 47 1990
880 1 4 200 5200 -122 0 7 1080 1780 0 0 1 3200 3 98103 47 1926
1240 1 4 0 4468 -122 0 7 1240 1260 0 0 1 4532 4 98117 47 1944
4700 4 3 920 5800 -122 0 11 5620 2360 0 3 3 5800 5 98199 47 1999
1170 1 3 0 7440 -122 0 6 1170 1380 0 2 1 8925 2 98198 47 1911
1760 2 3 0 9656 -122 0 7 1760 1860 0 0 2 9602 4 98058 47 1987
1400 2 4 830 17702 -122 0 8 2230 2570 0 1 1 26989 4 98166 47 1962
1140 1 4 380 7350 -122 0 7 1520 1380 0 0 1 7350 3 98034 47 1972
850 1 3 600 5000 -122 0 7 1450 1190 0 0 1 4750 2 98118 47 1950
940 2 3 660 10507 -122 0 7 1600 1600 0 0 1 6510 3 98155 47 1983
3220 2 3 0 5500 -122 0 8 3220 2740 0 0 2 5751 5 98042 47 2002
1830 2 3 0 5184 -122 0 7 1830 1830 0 0 2 8601 4 98038 47 2003
1430 2 4 770 9163 -122 0 8 2200 2420 0 0 1 9163 4 98006 47 1971
2170 2 3 0 5890 -122 0 8 2170 2170 0 0 1 8678 2 98053 47 2008
1900 2 5 0 7350 -122 0 7 1900 1900 0 0 2 7843 5 98008 47 1966
